gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
5.7373047,-3.7841797,-99.06006,-0.6919243,-1.520318,9.920375
3.2958984,-2.1362305,-89.72168,-2.9029696,-2.5115175,9.952697
4.272461,-3.3569336,-79.40674,-1.7860745,-1.3862427,9.7719345
3.3569336,-3.2348633,-75.31738,0.18435353,-0.8762778,9.560047
2.0751953,-2.6245117,-73.05908,1.9165585,-0.78649527,9.532514
2.380371,-2.9296875,-59.020996,1.3275849,-0.04309563,9.69532
2.0141602,-3.112793,-46.14258,1.4879963,0.36152446,9.700109
1.159668,-2.6855469,-33.935547,1.6328455,1.2665327,9.706094
1.2207031,-2.9907227,-31.61621,0.8702923,2.4468741,9.737218
1.953125,-3.2348633,-46.14258,0.079008654,3.3865983,10.326192
4.272461,-3.6621094,-78.00293,-0.33638534,4.060566,9.417592
5.6152344,-3.6010742,-111.6333,0.2657564,1.7142484,10.542868
4.3945312,-4.333496,-130.3711,0.4429273,-1.4317327,9.483433
5.065918,-3.3569336,-128.66211,1.2844892,-2.1440077,11.44189
3.6010742,-3.2958984,-114.25781,1.091756,-1.4736311,9.949105
2.5634766,-4.4555664,-99.67041,1.7896658,-2.5354595,9.361329
2.2583008,-2.8076172,-80.56641,1.3467385,-2.8395233,9.461885
0.91552734,-2.4414062,-49.865723,1.7932571,-1.3120226,9.660604
1.159668,-2.8686523,-46.75293,1.7645266,-1.0773908,9.749189
1.0986328,-2.380371,-41.992188,0.7565677,-0.6739678,9.759963
1.159668,-2.9907227,-33.38623,0.12090719,-0.24420857,9.660604
1.5869141,-2.5634766,-33.38623,-1.4903905,0.45010993,9.949105
1.4648438,-3.540039,-37.04834,-0.0047884034,0.770933,9.807847
2.0751953,-3.2348633,-42.419434,1.0726024,1.0199299,9.48463
2.5634766,-2.2583008,-61.584473,0.63206923,-0.12210429,9.740809
3.0517578,-2.380371,-75.25635,-0.2777274,-0.10175357,9.750386
3.7231445,-2.8076172,-85.510254,0.40462008,0.89064306,9.507375
4.5776367,-3.1738281,-96.86279,0.8379706,1.0019734,9.156625
5.3710938,-2.6855469,-108.947754,1.1659763,1.0115502,9.160215
4.1503906,-3.2958984,-105.22461,0.5410896,-0.92296475,9.112331
3.4179688,-2.4414062,-90.51514,0.5662287,-2.6862943,9.810242
1.6479492,-3.6621094,-60.85205,0.8619126,0.5518635,9.545682
2.6855469,-2.9907227,-60.48584,0.33638534,0.4309563,8.979453
2.6245117,-3.2348633,-68.0542,0.35434186,-0.6823475,10.19092
2.0141602,-3.4179688,-65.67383,0.11851298,0.6476316,9.983821
2.1972656,-3.1738281,-70.92285,0.2633622,2.2936451,10.055647
2.6855469,-2.6245117,-90.270996,0.15442601,1.2569559,9.818622
2.8686523,-2.8686523,-107.60498,0.50996494,0.49679685,9.363723
3.479004,-3.2348633,-114.13574,0.59615624,-0.8583213,10.427945
4.1503906,-1.2207031,-110.10742,0.56982,-1.6112977,9.714474
2.9907227,-2.8686523,-94.84863,1.4508862,-2.2888567,9.156625
1.6479492,-2.4414062,-62.25586,0.9983821,-0.2621651,10.445902
2.1362305,-2.380371,-62.072754,0.22625206,-0.47405192,9.514558
2.4414062,-1.953125,-60.60791,-0.16280572,-2.1057005,11.253945
1.0375977,-3.90625,-48.27881,-0.10175357,-0.20709845,9.782708
1.8310547,-2.746582,-43.09082,-0.046686932,1.1420342,10.151415
1.5258789,-6.4086914,-46.26465,0.90740246,0.6739678,10.9582615
-2.5024414,-19.714355,-46.203613,0.9588778,0.94451255,12.343307
-11.962891,-48.76709,-38.635254,-0.25498247,1.4652514,13.330915
-24.169922,-89.35547,-33.996582,-1.5861586,1.7046716,11.648989
-23.80371,-96.55762,-45.043945,0.0011971008,1.8052281,-10.901998
4.8217773,24.475098,-80.56641,-0.7793127,-0.22266077,15.856798
-1.2817383,-4.272461,-120.36133,0.79367787,-1.0582372,12.684481
4.8217773,23.55957,-192.1997,1.2665327,-2.8083985,7.1610575
7.751465,48.27881,-198.54736,2.9700072,-2.528277,7.4615297
15.563965,72.75391,-154.84619,3.1998506,1.3479356,8.354567
34.91211,71.22803,-86.60889,0.24779987,-1.8579005,15.023616
8.117676,23.986816,-37.41455,1.6938977,-0.021547815,15.321693
-12.512207,-43.21289,-16.296387,0.89064306,1.7669208,11.925519
-18.859863,-69.15283,-13.061523,0.51116204,1.2282255,7.716512
-11.71875,-47.60742,-15.686035,2.043451,0.12330139,4.830302
0.12207031,3.6010742,-18.310547,0.8810662,-1.8028339,4.936844
2.746582,57.434082,-31.555176,1.6879122,-2.27928,6.4583592
15.075684,82.27539,-48.828125,0.60094464,-2.12246,14.756662
15.075684,11.474609,-64.697266,-1.5526398,0.5291186,10.144233
14.221191,-3.4179688,-80.078125,-1.6591818,1.8483237,9.562442
7.2021484,-2.9907227,-70.495605,-1.0714053,-0.7326257,9.764751
0.5493164,-2.4414062,-57.373047,1.6424223,0.45848963,9.463082
-3.7841797,-1.8310547,-50.354004,1.8662802,-0.51355624,9.591172
-5.79834,-2.6245117,-42.23633,1.3227965,0.22864626,9.490616
-7.5683594,-1.4038086,-38.269043,1.1204864,0.80684596,9.742006
-5.432129,-1.5258789,-43.884277,3.3734303,0.8858546,9.96347
-5.2490234,-4.211426,-47.424316,1.5107412,1.7082629,9.155427
3.8452148,-1.0375977,-70.251465,0.5422867,1.7764976,9.2308445
10.681152,0.36621094,-96.92383,-1.3467385,0.2657564,10.04607
3.4179688,-1.6479492,-106.93359,-1.4257472,2.6168625,9.957485
5.6762695,-2.1362305,-134.21631,1.1923125,3.642778,10.477027
-0.8544922,-3.4179688,-175.29297,0.7781156,-1.234211,8.857349
5.2490234,-1.0375977,-135.00977,0.39983168,-2.7928362,10.157401
0.36621094,-2.746582,-98.02246,0.61650693,-2.5821466,9.610326
1.159668,-2.8686523,-67.56592,0.6356605,-2.4468741,9.611523
2.6245117,-2.319336,-44.067383,0.91697925,-0.7661445,9.568427
5.6152344,-1.2817383,-39.001465,1.2533646,-1.8734628,9.42238
9.155273,0.061035156,-44.311523,1.3970166,0.89543146,9.945514
3.479004,-1.4648438,-67.993164,0.36511576,2.5893292,9.51336
4.9438477,-1.0986328,-96.13037,0.61052144,-0.4249708,9.664195
5.7373047,-2.5634766,-91.674805,0.047884032,-0.4405331,9.616311
9.033203,-3.0517578,-63.293457,-0.16759412,0.074220255,9.818622
13.916016,-3.3569336,-40.405273,0.5267244,-0.7182605,9.750386
3.8452148,-1.4648438,-39.67285,1.2258313,-0.48722005,9.7479925
3.9672852,-2.5024414,-44.98291,0.9995792,0.019153614,9.755175
3.6010742,-2.8686523,-69.21387,-2.2397757,5.9064956,9.850943
5.2490234,-2.0141602,-139.28223,0.2801216,-5.3941364,10.147824
7.8125,-2.380371,-171.99707,0.82719666,-3.620033,9.860519
4.0283203,-2.8686523,-166.3208,0.16280572,2.3882163,9.640253
6.164551,-2.380371,-176.33057,1.1492168,-4.4220905,10.048465
3.7231445,-2.5634766,-163.26904,0.34237084,-0.92416185,9.611523
6.958008,-2.6245117,-163.20801,1.2785037,3.5063083,9.630676
3.90625,-3.6010742,-148.6206,0.9780314,0.01316811,9.204509
2.0141602,-3.2958984,-149.6582,0.4177882,-0.5805939,9.962274
2.1972656,-3.3569336,-114.13574,-1.0187328,1.3227965,9.532514
2.8686523,-1.0375977,-95.39795,0.47405192,0.90261406,9.665392
3.6010742,-1.7700195,-73.12012,0.80924016,-1.1288661,9.730036
5.6762695,-2.2583008,-74.8291,0.6823475,1.7118542,9.582792
5.6152344,-2.6245117,-82.58057,0.7386112,-2.554613,9.653421
3.6621094,-2.319336,-69.15283,0.007182605,-0.48362875,9.7324295
3.2958984,-2.380371,-50.231934,0.08499416,-0.4333505,9.744401
3.4179688,-2.1972656,-40.71045,-0.108936176,-0.92655605,9.767146
2.746582,-2.1362305,-42.907715,0.4165911,-0.9684546,9.746795
3.540039,-1.8920898,-61.035156,0.7733272,-1.0199299,9.674969
3.2348633,-2.4414062,-78.552246,0.7314286,0.019153614,9.630676
-8.239746,-2.1972656,-69.885254,0.59136784,1.0690111,9.759963
-6.4086914,-2.380371,-47.60742,0.6356605,0.8319851,9.738416
6.5307617,-3.112793,-31.921387,0.6943185,0.22984336,9.703699
2.4414062,-2.5634766,-21.606445,0.5374983,0.017956512,9.721656
0.061035156,-2.380371,-17.63916,0.51595044,-0.05746084,9.734824
-1.4038086,-2.380371,-15.869141,0.61890113,-0.053869538,9.720459
0.48828125,-2.746582,-19.226074,0.7038953,-0.009576807,9.67856
5.004883,-3.2348633,-19.958496,0.6368576,0.22984336,9.719262
6.3476562,-3.0517578,-14.953613,0.51834464,0.49559975,9.7324295
1.8920898,-2.5634766,-8.178711,0.6464345,-0.48362875,9.7563715
2.380371,-2.4414062,-15.258789,0.34596214,-0.39264908,9.740809
2.1972656,-2.4414062,-22.155762,0.415394,-0.40222588,9.709685
1.8310547,-2.6855469,-28.198242,0.58657944,-0.35673606,9.731233
2.5634766,-2.6855469,-32.77588,-0.1328782,-0.35314476,9.700109
1.2207031,-2.6855469,-39.18457,0.7673417,-0.34835634,9.740809
1.4648438,-2.4414062,-35.949707,0.89543146,0.22026655,9.714474
2.380371,-2.380371,-29.296875,0.51475334,0.16160862,9.7240505
2.1972656,-2.6245117,-22.277832,0.7146692,0.2705448,9.710882
1.2817383,-2.6245117,-13.000488,0.664391,0.17836803,9.690532
0.61035156,-2.6855469,-6.7749023,0.60333884,-0.025139118,9.737218
0.5493164,-2.746582,-6.1035156,0.40462008,0.093373865,9.730036
0.8544922,-2.746582,-7.873535,0.5327099,0.21068975,9.828198
-0.18310547,-2.9296875,-20.690918,1.3299791,11.070788,9.581595
0.36621094,-2.8686523,-88.256836,-1.4077905,0.025139118,9.459491
3.9672852,-2.0141602,-117.126465,3.0083144,-0.3890578,9.556456
3.9672852,-2.9907227,-101.867676,0.82719666,0.37229836,9.647436
6.652832,-2.5634766,-109.680176,0.79726917,1.009156,9.659407
3.6621094,-2.2583008,-120.17822,-0.7769185,1.8614918,9.272743
8.7890625,-3.7231445,-106.99463,0.62249243,-1.7705121,9.752781
9.460449,-3.2348633,-73.05908,1.2449849,-0.8726865,9.738416
3.2348633,-2.5024414,-62.74414,0.59615624,0.16400282,9.593566
1.4038086,-1.953125,-64.086914,0.44532153,0.12210429,9.842564
-8.117676,-1.159668,-73.12012,-0.090979666,0.7314286,9.488221
-8.117676,-0.6713867,-85.02197,-0.7266402,0.23702596,9.543288
0.12207031,-0.6713867,-95.03174,-1.9273324,1.922544,9.716867
0.18310547,-1.5869141,-114.9292,0.36032736,-0.095768064,9.665392
6.713867,-1.953125,-121.64307,0.25258827,0.5518635,9.79827
15.136719,-4.3945312,-112.6709,1.520318,-0.12569559,9.758766
25.634766,-4.8828125,-91.918945,0.03232172,0.088585466,9.952697
0.9765625,-4.211426,-90.026855,-1.2090719,0.23702596,8.250419
9.887695,-6.0424805,-83.984375,2.15957,0.10414778,10.072407
-3.90625,-10.070801,-86.48682,0.9768343,-0.61052144,9.594764
-0.7324219,-10.375977,-85.510254,0.7493851,-0.7110779,7.799112
4.5166016,3.9672852,-78.61328,1.2844892,-1.6496049,8.349778
-1.0986328,10.986328,-67.93213,1.839944,-0.32202014,10.281899
0.061035156,-1.159668,-59.448242,0.076614454,0.15083471,9.933543
-0.79345703,-3.2958984,-54.44336,0.7517793,-0.053869538,9.576807
-4.0893555,-2.5634766,-50.04883,0.427365,0.08619126,9.697714
1.4038086,-2.0141602,-44.25049,0.4309563,-0.19991584,9.519346
3.7841797,-2.4414062,-36.315918,0.3866636,-0.2633622,9.487024
-4.211426,-0.7324219,-30.639648,1.0905589,-1.6627731,9.673772
-2.319336,-2.4414062,-20.080566,0.6775591,-0.5386954,9.599552
0.7324219,-3.1738281,2.4414062,2.3331497,-1.1851299,9.640253
4.8217773,-3.3569336,15.625,0.5518635,-0.12808979,9.680955
3.8452148,-3.479004,22.705078,0.50996494,0.22146365,9.635465
7.080078,-4.1503906,25.268555,1.2641385,-0.18674773,9.775525
-2.8686523,-2.319336,21.362305,0.6979098,-0.81761986,9.727641
-0.61035156,-2.9296875,19.104004,0.4225766,0.5363012,9.720459
-0.12207031,-2.8686523,24.719238,0.7398083,0.4237737,9.734824
1.6479492,-2.8686523,31.188965,0.25139117,-0.46447513,9.651027
1.4648438,-2.5024414,48.76709,0.17717093,0.053869538,9.7240505
-4.8217773,-1.953125,35.339355,0.5722142,-1.1001357,9.727641
-1.7089844,-2.2583008,20.751953,0.6392518,-0.095768064,9.733627
-1.2207031,-2.6245117,15.258789,0.51954174,0.38307226,9.743204
-0.9765625,-2.4414062,8.056641,0.39983168,-0.28491,9.750386
-0.4272461,-2.5024414,2.9296875,0.5363012,0.1376666,9.752781
0.9765625,-2.9296875,-2.746582,-0.035913024,-0.320823,9.755175
0.8544922,-2.8076172,-9.460449,0.17836803,-0.108936176,9.702502
-1.0986328,-2.5024414,-14.038086,2.030283,1.1971009,9.757569
-1.8310547,-2.2583008,-6.164551,0.724246,0.17597382,9.702502
-0.24414062,-2.5024414,5.79834,0.6619968,0.2801216,9.700109
0.6713867,-2.6245117,4.638672,0.688333,0.35553896,9.726444
1.0375977,-2.5634766,0.12207031,0.62009823,0.19033903,9.726444
0.5493164,-2.6855469,-2.8686523,0.5410896,-0.020350715,9.744401
0.5493164,-2.5024414,-3.2958984,0.5315128,0.023942016,9.743204
0.18310547,-2.6245117,-3.6621094,0.61052144,0.2765303,9.704897
-0.8544922,-2.380371,-14.099121,0.7433996,0.5758055,9.742006
1.0986328,-2.380371,-23.19336,0.4201824,-0.8643068,9.751583
1.4038086,-2.5024414,-27.70996,0.9744401,0.5674258,9.7240505
0.6713867,-2.2583008,-31.921387,0.6368576,0.06943185,9.689334
1.5258789,-2.319336,-29.907227,0.16160862,0.142455,9.752781
1.8920898,-2.6245117,-16.967773,0.16639702,-0.25019407,9.753978
2.0141602,-2.8076172,-3.2348633,0.51235914,-0.01436521,9.742006
1.5869141,-2.8686523,-1.4648438,0.427365,0.12569559,9.744401
0.79345703,-2.6245117,1.2817383,0.47884035,0.2861071,9.7324295
0.4272461,-2.6855469,3.2348633,0.5674258,-0.10295067,9.691729
-0.061035156,-2.4414062,-2.5634766,0.581791,0.015562311,9.740809
-0.6713867,-2.5024414,-4.638672,0.61650693,-0.21428105,9.742006
-0.061035156,-2.4414062,-9.216309,0.6655881,-0.12689269,9.740809
1.0986328,-2.5024414,-21.606445,0.5566519,-0.22146365,9.655815
0.5493164,-2.319336,-22.460938,0.40701428,0.20470424,9.755175
0.4272461,-2.380371,-16.235352,0.22625206,0.3842694,9.7563715
0.36621094,-2.5024414,-6.652832,0.21906945,-0.019153614,9.721656
0.30517578,-2.5634766,2.9296875,0.4429273,-0.6931214,9.726444
-1.159668,-2.5634766,16.357422,-0.05865794,-2.5103204,9.76954
-1.0986328,-3.112793,41.19873,1.2054806,1.4173675,9.659407
-0.18310547,-2.9296875,34.79004,0.94810385,-0.077811554,9.685743
2.746582,-3.4179688,32.104492,1.3108255,-0.19752164,9.738416
3.7841797,-3.540039,28.015137,0.7410054,0.094570965,9.752781
-0.7324219,-2.6245117,22.827148,0.61291564,-0.4369418,9.722853
0.6713867,-2.6855469,27.282715,-0.12449849,-2.0242975,9.858126
14.038086,-2.8686523,65.979004,2.4851813,1.2785037,10.075998
-0.4272461,-1.2817383,45.776367,0.12330139,1.5957354,9.861717
-0.4272461,-2.8076172,26.489258,-0.48482585,2.3020248,9.764751
0.61035156,-2.5634766,-1.5258789,0.45609543,-0.07182605,9.691729
-0.18310547,-2.380371,-1.5869141,0.50278234,-0.34237084,9.707291
-5.3710938,-1.7700195,0.24414062,0.4369418,-0.7433996,9.707291
-10.864258,-1.159668,5.3100586,0.5710171,0.029927522,9.727641
-8.850098,-1.4648438,5.432129,0.5566519,0.5566519,9.715671
-2.9907227,-2.319336,2.1972656,0.61171854,0.45130703,9.697714
-0.48828125,-2.4414062,-2.1972656,0.6380547,0.1376666,9.713276
1.4648438,-2.6855469,-5.3710938,0.9516952,0.7374141,9.701305
7.446289,-3.540039,-10.498047,0.18674773,-0.23463176,9.718064
1.6479492,-3.0517578,-8.972168,0.7350199,-2.2361844,9.734824
0.5493164,-2.746582,1.7089844,1.4413095,-2.823961,10.040085
-1.159668,-4.333496,26.550293,0.5734113,-0.3866636,10.969035
-4.5776367,-15.991211,30.700684,0.9959879,-0.21787235,10.988189
-9.70459,-32.89795,29.296875,0.23223756,0.8475474,9.519346
-9.338379,-33.203125,25.146484,0.01316811,0.7422025,8.5473
-4.333496,-19.470215,16.723633,-0.088585466,1.033098,7.599196
2.5024414,2.9907227,6.7749023,-0.17836803,2.1691468,8.055291
8.117676,23.010254,-8.911133,0.7457938,0.81283146,9.461885
9.94873,28.9917,-22.216797,-0.5374983,-0.36032736,11.461043
6.286621,14.953613,-18.249512,0.22864626,-0.80924016,11.432313
0.5493164,-6.1035156,-3.7841797,0.38067806,-0.15801731,9.287108
3.0517578,3.540039,4.1503906,0.60932434,-0.34596214,9.528923
3.540039,6.1035156,7.446289,0.7721301,-0.37948096,10.468647
1.4038086,-0.8544922,9.70459,0.320823,-0.22385786,9.661801
0.91552734,-2.1972656,10.864258,0.6679823,0.47764325,9.7563715
0.6713867,-2.4414062,4.5776367,0.2885013,0.47764325,9.721656
0.6713867,-2.5634766,-0.7324219,0.48362875,-0.007182605,9.751583
0.30517578,-2.380371,-1.8920898,0.40821138,-0.22026655,9.7563715
0.61035156,-2.319336,-1.4038086,0.51595044,0.1592144,9.725247
0.5493164,-2.4414062,-2.1972656,0.6979098,-0.04309563,9.744401
0.61035156,-2.4414062,-2.5634766,0.5793968,-0.11252748,9.715671
0.48828125,-2.5024414,-2.5634766,0.5746084,-0.047884032,9.757569
0.30517578,-2.4414062,-2.746582,0.46327803,0.047884032,9.718064
0.36621094,-2.6245117,-7.446289,0.37110126,0.16639702,9.737218
0.4272461,-2.8686523,-7.9956055,0.5351041,-0.15801731,9.753978
0.7324219,-2.746582,-6.8359375,0.5482722,-0.049081136,9.7479925
1.3427734,-2.746582,-5.126953,0.47165772,0.089782566,9.740809
1.2817383,-2.5634766,-5.6152344,0.6500258,-0.17357962,9.719262
0.91552734,-2.5634766,-4.5776367,0.6428431,-0.18435353,9.767146
0.7324219,-2.5634766,-2.8686523,0.61052144,-0.14963761,9.746795
0.30517578,-2.5634766,-2.0751953,0.545878,-0.09816227,9.719262
0.0,-2.5634766,-1.8310547,0.5327099,-0.12449849,9.7479925
-0.061035156,-2.5024414,-1.5258789,0.49200845,0.07182605,9.813833
-0.24414062,-2.5024414,-0.91552734,0.48602295,-0.04309563,9.738416
0.24414062,-2.4414062,-1.2817383,0.5231331,-0.076614454,9.743204
0.5493164,-2.5634766,-1.159668,0.48961425,0.021547815,9.737218
0.4272461,-2.6245117,-2.0751953,0.60094464,-0.05267244,9.713276
0.18310547,-2.5024414,-2.0751953,0.5554548,-0.044292733,9.755175
0.4272461,-2.6245117,-1.7089844,0.6332663,-0.18315643,9.755175
0.5493164,-2.4414062,-0.30517578,0.60453594,-0.17477672,9.709685
0.36621094,-2.319336,0.9765625,0.39145198,0.08619126,9.704897
0.12207031,-2.4414062,-0.48828125,0.4213795,-0.12449849,9.706094
0.5493164,-2.380371,-0.5493164,0.59855044,-0.32202014,9.715671
0.48828125,-2.4414062,0.0,0.49200845,0.008379706,9.762358
0.0,-2.6245117,-1.8310547,0.5386954,-0.051475335,9.7084875
0.0,-2.4414062,-2.2583008,0.50876784,0.0035913025,9.746795
0.79345703,-2.319336,-2.319336,0.5518635,-0.049081136,9.734824
0.30517578,-2.5024414,-2.319336,0.5530606,-0.04309563,9.753978
0.061035156,-2.6245117,-1.953125,0.5494693,-0.06823475,9.725247
-1.7700195,-2.6245117,-1.953125,0.82360536,-1.2270284,9.57561
-1.4038086,-2.5634766,-1.159668,0.427365,0.077811554,9.831789
0.5493164,-2.6245117,-1.3427734,0.5770026,-0.17357962,9.758766
1.0375977,-2.6855469,-0.061035156,0.5542577,-0.07062895,9.736021
0.79345703,-2.5024414,0.18310547,0.4285621,0.11252748,9.751583
0.8544922,-2.6855469,-1.4038086,0.48602295,0.01436521,9.697714
0.36621094,-2.8076172,-2.5634766,0.5422867,-0.033518825,9.764751
0.061035156,-2.6245117,-2.2583008,0.50278234,0.025139118,9.744401
-0.36621094,-2.319336,-2.380371,0.15801731,1.22224,9.66659
-0.9765625,-2.0141602,-3.8452148,0.47524905,-0.045489833,9.76116
0.24414062,-2.4414062,-2.746582,0.61171854,-0.11252748,9.773131
0.48828125,-2.5634766,-2.5024414,0.51834464,-0.09816227,9.722853
0.24414062,-2.4414062,-2.6855469,0.5386954,-0.20949265,9.605537
-0.8544922,-2.5634766,-2.319336,0.5542577,-0.16998832,9.901221
0.24414062,-1.6479492,-1.6479492,0.5734113,-0.16400282,9.749189
-0.7324219,-2.319336,-1.3427734,0.7098808,-0.12330139,9.65821
-1.8920898,-2.319336,-1.2817383,0.5614403,0.034715924,9.713276
-1.953125,-2.6245117,-1.7700195,0.46327803,0.12449849,9.743204
-0.8544922,-2.5024414,-2.380371,0.5315128,0.008379706,9.805453
-0.48828125,-2.5024414,-2.380371,0.5434838,0.0047884034,9.763555
-0.61035156,-2.5024414,-2.9296875,0.51355624,-0.046686932,9.611523
-0.4272461,-2.5634766,-3.4179688,0.50397944,-0.005985504,9.703699
-0.24414062,-2.5634766,-3.7231445,0.5554548,-0.045489833,9.78989
0.24414062,-2.4414062,-4.8828125,0.8319851,0.035913024,9.690532
0.18310547,-2.4414062,-7.2021484,0.80804306,0.094570965,9.64145
0.061035156,-2.5024414,-11.047363,1.0271125,0.44651863,9.696517
1.3427734,-2.380371,-17.822266,1.2030864,-0.7625532,9.762358
0.91552734,-2.2583008,-22.827148,0.2908955,-0.5781997,9.671378
-11.59668,-0.6713867,-27.22168,0.35553896,0.24779987,9.720459
-5.92041,-1.2207031,-23.80371,-0.32321724,-0.009576807,9.767146
-2.8076172,-1.5869141,-14.282227,-0.30765492,-0.059855044,9.775525
-3.2348633,-1.6479492,-4.8828125,-0.33039984,-0.7589619,9.745598
-2.2583008,-2.0141602,-2.1362305,0.61650693,0.17836803,9.685743
-0.18310547,-2.319336,-4.272461,0.59256494,-0.04189853,9.740809
0.18310547,-2.4414062,-3.7231445,0.415394,-0.24540567,9.749189
-0.12207031,-2.380371,-4.9438477,0.5279215,0.017956512,9.700109
-1.2817383,-2.0751953,-5.1879883,0.5434838,-0.037110128,9.743204
-1.0375977,-2.2583008,-4.5166016,0.46208093,-0.059855044,9.782708
-0.6713867,-2.2583008,-4.211426,0.46926352,-0.12449849,9.762358
-0.91552734,-2.4414062,-5.1879883,0.5770026,-0.02873042,9.710882
-1.0375977,-2.319336,-5.432129,0.56982,0.025139118,9.673772
-0.91552734,-2.4414062,-3.6010742,0.59256494,0.11133038,9.718064
-0.30517578,-2.5634766,-1.6479492,0.5530606,0.035913024,9.755175
0.12207031,-2.6245117,-1.2817383,0.59376204,0.11731588,9.734824
0.36621094,-2.6245117,-2.0141602,0.5530606,0.10175357,9.694122
0.24414062,-2.5024414,-2.5024414,0.5374983,0.093373865,9.737218
0.18310547,-2.6855469,-2.9296875,0.5374983,0.08259996,9.744401
0.24414062,-2.6245117,-2.9296875,0.51475334,0.045489833,9.727641
0.36621094,-2.6245117,-2.6855469,0.58418524,0.011971008,9.709685
0.36621094,-2.746582,-2.380371,0.51116204,-0.06584055,9.749189
0.24414062,-2.6245117,-1.4648438,0.58298814,0.0023942017,9.755175
0.18310547,-2.6245117,-1.4038086,0.5602432,0.02873042,9.696517
0.4272461,-2.6245117,-1.7700195,0.5626374,0.047884032,9.716867
0.61035156,-2.746582,-1.953125,0.5805939,0.1436521,9.725247
1.0986328,-2.746582,-2.8076172,0.5363012,0.16759412,9.713276
2.2583008,-2.9296875,-3.7231445,0.5422867,0.08259996,9.764751
2.4414062,-3.0517578,-3.90625,0.6368576,0.2789245,9.682152
4.0283203,-3.1738281,-5.2490234,0.34835634,-0.142455,9.725247
2.6245117,-2.9296875,-6.286621,0.36990416,-0.14844051,9.773131
-2.8686523,-1.8920898,-4.638672,0.6727707,0.08379706,9.765948
-1.5869141,-1.6479492,-10.7421875,0.4441244,1.4401124,9.494206
2.2583008,-2.9296875,-15.380859,-0.08499416,-0.7769185,9.762358
2.5634766,-2.8076172,-19.592285,-0.49200845,-1.9416976,9.855731
-0.7324219,-2.4414062,-15.625,0.2717419,-0.93613285,9.728839
-0.9765625,-2.2583008,-4.760742,0.37588966,-0.073023155,9.627085
0.18310547,-2.5024414,-1.8310547,0.5734113,0.020350715,9.7240505
0.0,-2.6245117,-1.5258789,0.4333505,0.130484,9.725247
-0.24414062,-2.5634766,-0.30517578,0.5734113,-0.021547815,9.770737
-0.5493164,-2.4414062,0.5493164,0.49559975,-0.2621651,9.750386
-0.12207031,-2.6245117,2.746582,0.6679823,0.19153613,9.660604
0.24414062,-2.746582,2.0751953,0.70509243,0.19512744,9.709685
1.6479492,-3.2958984,0.0,0.49919105,0.094570965,9.76954
1.0986328,-2.8076172,-1.7700195,0.48722005,0.01316811,9.725247
0.8544922,-2.9296875,-0.91552734,0.5410896,0.19273324,9.716867
0.9765625,-2.9296875,-0.12207031,0.62967503,0.15083471,9.730036
1.4648438,-2.9907227,-0.61035156,0.58298814,0.0047884034,9.7240505
1.7700195,-2.9296875,-2.380371,0.5722142,0.009576807,9.755175
0.7324219,-2.9296875,-3.0517578,0.6440403,0.01316811,9.731233
0.91552734,-2.8076172,-3.3569336,0.61052144,0.021547815,9.738416
0.7324219,-2.8076172,-3.7841797,0.51235914,0.053869538,9.7240505
0.36621094,-2.6245117,-4.1503906,0.46088383,0.089782566,9.728839
0.7324219,-2.6855469,-4.0283203,0.36152446,0.074220255,9.7479925
0.36621094,-2.6855469,-3.4179688,0.5686229,0.11611878,9.744401
0.61035156,-2.746582,-2.0751953,0.58657944,0.15682021,9.722853
2.319336,-2.8686523,-1.7089844,0.5746084,-0.04070143,9.694122
2.8076172,-2.9296875,-0.9765625,0.51595044,0.19033903,9.743204
5.126953,-3.3569336,-0.061035156,0.5770026,-0.08619126,9.750386
6.286621,-3.6621094,-0.061035156,0.5279215,-0.20470424,9.749189
10.986328,-4.0283203,-1.2817383,0.45729253,-0.053869538,9.746795
13.48877,-4.211426,-0.61035156,0.50637364,-0.19033903,9.737218
1.4038086,-2.746582,-2.319336,0.7015011,-0.031124622,9.721656
1.4038086,-2.746582,-4.0283203,1.1444284,-0.34117374,9.704897
1.0986328,-2.8686523,-8.300781,0.35314476,-0.4417302,9.6845455
1.5869141,-2.9907227,-14.038086,0.19991584,0.029927522,9.762358
1.953125,-2.8076172,-14.6484375,0.4321534,0.17477672,9.763555
1.7700195,-2.8686523,-9.70459,0.48961425,0.092176765,9.715671
3.3569336,-2.5634766,-3.1738281,0.60333884,0.07182605,9.76116
1.7700195,-2.6245117,-2.8076172,0.6572084,-0.045489833,9.722853
0.4272461,-2.5634766,-2.2583008,0.6404489,-0.20709845,9.746795
0.8544922,-2.8686523,-1.0986328,0.6715736,-0.22984336,9.759963
1.0375977,-2.8686523,2.1972656,1.8614918,-2.12246,9.714474
0.7324219,-2.9296875,15.258789,0.427365,-0.11731588,9.630676
0.61035156,-2.8076172,19.836426,0.2789245,0.18076223,9.599552
0.18310547,-2.8686523,17.028809,0.30645782,0.22385786,9.622296
-0.18310547,-2.2583008,11.108398,0.15442601,0.32202014,9.739613
-0.12207031,-2.6245117,-0.12207031,0.59615624,-0.16879122,9.685743
-0.12207031,-2.6245117,-1.5258789,0.61411273,-0.12330139,9.763555
0.18310547,-2.6245117,-2.319336,0.61171854,-0.02873042,9.759963
